ElectionType,Year,Province,EligibleVoters,Votes1,ValidVotes,Party,Count,Turnout,VoteShare,TotalPopulation_1,Males_2,Females_3,TotalPopulation_4,NeverMarried_5,Married_6,Widowed_7,Divorced_8,YoungerThan20Years_10,k_20To40Years_11,k_40To65Years_12,k_65To80Years_13,k_80YearsOrOlder_14,TotalDemographicPressure_20,ProvinceID,GDP_Growth,Inflation_rate,PastElection,PastElection2,PastElectionVoteShare,PastElection2VoteShare,Abbreviation,inc_cabinet,inc
Second Chamber,1994,Noord-Holland,1812865,1399525,1395671,AlgemeenDemocratischePartij,457,0.7698703433515458,3.2744106598188254e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,7,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,ADP,0,0
Second Chamber,1994,Overijssel,779057,645336,643693,AlgemeenDemocratischePartij,504,0.8262463465446046,7.829819494697006e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,8,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,ADP,0,0
Second Chamber,1994,Utrecht,781069,635945,632969,AlgemeenDemocratischePartij,180,0.8103880707082217,2.843741162679373e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,9,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,ADP,0,0
Second Chamber,1994,Zeeland,271997,216252,215526,AlgemeenDemocratischePartij,112,0.7923837395265388,5.196588810630736e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,10,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,ADP,0,0
Second Chamber,1994,Zuid-Holland,2447285,1901790,1885068,AlgemeenDemocratischePartij,502,0.7702690941185845,2.6630339064691566e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,11,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,ADP,0,0
Second Chamber,1994,Drenthe,345853,285035,284415,PatriottischDemocratischAppèl,0,0.8223580538552506,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,1,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Flevoland,174772,138562,138219,PatriottischDemocratischAppèl,267,0.790853225917195,0.0019317170577127602,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,12,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Fryslân,458765,378314,377407,PatriottischDemocratischAppèl,0,0.8226586596623544,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,2,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Gelderland,1394723,1128895,1125729,PatriottischDemocratischAppèl,0,0.8071344632590127,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,3,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Groningen,436260,347689,346767,PatriottischDemocratischAppèl,0,0.7948631549993124,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,4,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Limburg,851450,630174,627009,PatriottischDemocratischAppèl,0,0.7364014328498444,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,5,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Noord-Brabant,1701828,1313766,1309083,PatriottischDemocratischAppèl,622,0.7692216839774643,4.7514175953701943e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,6,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Noord-Holland,1812865,1399525,1395671,PatriottischDemocratischAppèl,2397,0.7698703433515458,0.0017174534686183204,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,7,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Overijssel,779057,645336,643693,PatriottischDemocratischAppèl,0,0.8262463465446046,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,8,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Utrecht,781069,635945,632969,PatriottischDemocratischAppèl,522,0.8103880707082217,8.246849371770182e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,9,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Zeeland,271997,216252,215526,PatriottischDemocratischAppèl,0,0.7923837395265388,0,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,10,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Zuid-Holland,2447285,1901790,1885068,PatriottischDemocratischAppèl,1037,0.7702690941185845,5.501127810773935e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,11,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,PDA,0,0
Second Chamber,1994,Drenthe,345853,285035,284415,SocialistischeArbeiderspartij,142,0.8223580538552506,4.992704322908426e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,1,0.0296109256914634,0.028015269367219302,1989,1986,2.6597949539890013e-4,2.610381861575179e-4,SA,0,0
Second Chamber,1994,Flevoland,174772,138562,138219,SocialistischeArbeiderspartij,33,0.790853225917195,2.3875154645888047e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,12,0.0296109256914634,0.028015269367219302,1989,1986,4.701248935566279e-4,0.0011234213992407222,SA,0,0
Second Chamber,1994,Fryslân,458765,378314,377407,SocialistischeArbeiderspartij,115,0.8226586596623544,3.047108294228777e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,2,0.0296109256914634,0.028015269367219302,1989,1986,3.9952778393537446e-4,2.592823065753993e-4,SA,0,0
Second Chamber,1994,Gelderland,1394723,1128895,1125729,SocialistischeArbeiderspartij,473,0.8071344632590127,4.2017217287642055e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,3,0.0296109256914634,0.028015269367219302,1989,1986,5.327329830890966e-4,3.129091196823433e-4,SA,0,0
Second Chamber,1994,Groningen,436260,347689,346767,SocialistischeArbeiderspartij,205,0.7948631549993124,5.911750541429836e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,4,0.0296109256914634,0.028015269367219302,1989,1986,4.887327659219971e-4,2.5467163276350553e-4,SA,0,0
Second Chamber,1994,Limburg,851450,630174,627009,SocialistischeArbeiderspartij,390,0.7364014328498444,6.220006411391224e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,5,0.0296109256914634,0.028015269367219302,1989,1986,3.796454049680647e-4,2.1173943949545515e-4,SA,0,0
Second Chamber,1994,Noord-Brabant,1701828,1313766,1309083,SocialistischeArbeiderspartij,730,0.7692216839774643,5.576422579775308e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,6,0.0296109256914634,0.028015269367219302,1989,1986,6.558536898422508e-4,4.158234690765947e-4,SA,0,0
Second Chamber,1994,Noord-Holland,1812865,1399525,1395671,SocialistischeArbeiderspartij,766,0.7698703433515458,5.488399486698513e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,7,0.0296109256914634,0.028015269367219302,1989,1986,5.392662785110734e-4,6.814813862360047e-4,SA,0,0
Second Chamber,1994,Overijssel,779057,645336,643693,SocialistischeArbeiderspartij,203,0.8262463465446046,3.153677296475183e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,8,0.0296109256914634,0.028015269367219302,1989,1986,3.401742690934512e-4,2.5025025025025025e-4,SA,0,0
Second Chamber,1994,Utrecht,781069,635945,632969,SocialistischeArbeiderspartij,239,0.8103880707082217,3.7758563215576117e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,9,0.0296109256914634,0.028015269367219302,1989,1986,2.925831807407943e-4,1.70290569487515e-4,SA,0,0
Second Chamber,1994,Zeeland,271997,216252,215526,SocialistischeArbeiderspartij,63,0.7923837395265388,2.923081205979789e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,10,0.0296109256914634,0.028015269367219302,1989,1986,2.831335926403832e-4,3.064455718614866e-4,SA,0,0
Second Chamber,1994,Zuid-Holland,2447285,1901790,1885068,SocialistischeArbeiderspartij,988,0.7702690941185845,5.241190238230133e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,11,0.0296109256914634,0.028015269367219302,1989,1986,5.118404311782708e-4,4.186615711617322e-4,SA,0,0
Second Chamber,1994,Drenthe,345853,285035,284415,LibertarischePartij,82,0.8223580538552506,2.8831109470316265e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,1,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Flevoland,174772,138562,138219,LibertarischePartij,32,0.790853225917195,2.3151665111164168e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,12,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Fryslân,458765,378314,377407,LibertarischePartij,75,0.8226586596623544,1.9872445397144196e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,2,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Gelderland,1394723,1128895,1125729,LibertarischePartij,257,0.8071344632590127,0.00022829650830706147,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,3,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Groningen,436260,347689,346767,LibertarischePartij,87,0.7948631549993124,2.508889254167784e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,4,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Limburg,851450,630174,627009,LibertarischePartij,212,0.7364014328498444,3.3811316902947165e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,5,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Noord-Brabant,1701828,1313766,1309083,LibertarischePartij,559,0.7692216839774643,4.2701646878005444e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,6,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Noord-Holland,1812865,1399525,1395671,LibertarischePartij,517,0.7698703433515458,3.70431140290226e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,7,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Overijssel,779057,645336,643693,LibertarischePartij,139,0.8262463465446046,2.1594145034977853e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,8,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Utrecht,781069,635945,632969,LibertarischePartij,156,0.8103880707082217,2.4645756743221233e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,9,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Zeeland,271997,216252,215526,LibertarischePartij,67,0.7923837395265388,3.108673663502315e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,10,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1994,Zuid-Holland,2447285,1901790,1885068,LibertarischePartij,571,0.7702690941185845,3.029068447398184e-4,15341553,0.4944666944734995,0.5055333055265004,15341553,0.4359944524521083,0.46116595888304135,0.057164095447181915,0.04567549321766838,0.24450940527337747,0.32665728169762215,0.297947346008582,0.10062208174100758,0.030263885279410763,60.1,11,0.0296109256914634,0.028015269367219302,1989,1986,NA,NA,LiberPar,0,0
Second Chamber,1998,Drenthe,356280,273110,272842,PartijvandeArbeid(P.v.d.A.),101773,0.7658077916245649,0.3730107534763709,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,1,0.0466391716015247,0.0195913632274256,1994,1989,0.34511892832656504,0.4358402188631276,PvdA,1,1
Second Chamber,1998,Drenthe,356280,273110,272842,PartijvandeArbeid(P.v.d.A.),101773,0.7658077916245649,0.3730107534763709,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,1,0.0466391716015247,0.0195913632274256,1994,1989,0.34511892832656504,0.4300513934598985,PvdA,1,1
Second Chamber,1998,Drenthe,356280,273110,272842,PartijvandeArbeid(P.v.d.A.),101773,0.7658077916245649,0.3730107534763709,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,1,0.0466391716015247,0.0195913632274256,1994,1989,0.3055322715842414,0.4358402188631276,PvdA,1,1
Second Chamber,1998,Drenthe,356280,273110,272842,PartijvandeArbeid(P.v.d.A.),101773,0.7658077916245649,0.3730107534763709,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,1,0.0466391716015247,0.0195913632274256,1994,1989,0.3055322715842414,0.4300513934598985,PvdA,1,1
Second Chamber,1998,Flevoland,204917,149315,149125,PartijvandeArbeid(P.v.d.A.),38531,0.7277336677776856,0.2583805532271584,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,12,0.0466391716015247,0.0195913632274256,1994,1989,0.2014846005252534,0.3142563156400795,PvdA,1,1
Second Chamber,1998,Flevoland,204917,149315,149125,PartijvandeArbeid(P.v.d.A.),38531,0.7277336677776856,0.2583805532271584,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,12,0.0466391716015247,0.0195913632274256,1994,1989,0.2014846005252534,0.3206151842607091,PvdA,1,1
Second Chamber,1998,Flevoland,204917,149315,149125,PartijvandeArbeid(P.v.d.A.),38531,0.7277336677776856,0.2583805532271584,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,12,0.0466391716015247,0.0195913632274256,1994,1989,0.22068765226931703,0.3142563156400795,PvdA,1,1
Second Chamber,1998,Flevoland,204917,149315,149125,PartijvandeArbeid(P.v.d.A.),38531,0.7277336677776856,0.2583805532271584,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,12,0.0466391716015247,0.0195913632274256,1994,1989,0.22068765226931703,0.3206151842607091,PvdA,1,1
Second Chamber,1998,Fryslân,468739,364201,363714,PartijvandeArbeid(P.v.d.A.),122277,0.7759414087583922,0.3361899734406704,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,2,0.0466391716015247,0.0195913632274256,1994,1989,0.31566717098516983,0.39504791755808616,PvdA,1,1
Second Chamber,1998,Fryslân,468739,364201,363714,PartijvandeArbeid(P.v.d.A.),122277,0.7759414087583922,0.3361899734406704,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,2,0.0466391716015247,0.0195913632274256,1994,1989,0.31566717098516983,0.3886132842337163,PvdA,1,1
Second Chamber,1998,Fryslân,468739,364201,363714,PartijvandeArbeid(P.v.d.A.),122277,0.7759414087583922,0.3361899734406704,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,2,0.0466391716015247,0.0195913632274256,1994,1989,0.2903443430941814,0.39504791755808616,PvdA,1,1
Second Chamber,1998,Fryslân,468739,364201,363714,PartijvandeArbeid(P.v.d.A.),122277,0.7759414087583922,0.3361899734406704,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,2,0.0466391716015247,0.0195913632274256,1994,1989,0.2903443430941814,0.3886132842337163,PvdA,1,1
Second Chamber,1998,Gelderland,1433859,1088803,1087198,PartijvandeArbeid(P.v.d.A.),315803,0.7582321553235011,0.290474228245453,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,3,0.0466391716015247,0.0195913632274256,1994,1989,0.23806528924812279,0.30553000194047764,PvdA,1,1
Second Chamber,1998,Gelderland,1433859,1088803,1087198,PartijvandeArbeid(P.v.d.A.),315803,0.7582321553235011,0.290474228245453,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,3,0.0466391716015247,0.0195913632274256,1994,1989,0.23806528924812279,0.287080898916474,PvdA,1,1
Second Chamber,1998,Gelderland,1433859,1088803,1087198,PartijvandeArbeid(P.v.d.A.),315803,0.7582321553235011,0.290474228245453,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,3,0.0466391716015247,0.0195913632274256,1994,1989,0.21840581546119797,0.30553000194047764,PvdA,1,1
Second Chamber,1998,Gelderland,1433859,1088803,1087198,PartijvandeArbeid(P.v.d.A.),315803,0.7582321553235011,0.290474228245453,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,3,0.0466391716015247,0.0195913632274256,1994,1989,0.21840581546119797,0.287080898916474,PvdA,1,1
Second Chamber,1998,Groningen,437263,326957,326428,PartijvandeArbeid(P.v.d.A.),120972,0.746525546410284,0.3705932089159018,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,4,0.0466391716015247,0.0195913632274256,1994,1989,0.34825401494375186,0.4546436554989378,PvdA,1,1
Second Chamber,1998,Groningen,437263,326957,326428,PartijvandeArbeid(P.v.d.A.),120972,0.746525546410284,0.3705932089159018,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,4,0.0466391716015247,0.0195913632274256,1994,1989,0.34825401494375186,0.42202413854637727,PvdA,1,1
Second Chamber,1998,Groningen,437263,326957,326428,PartijvandeArbeid(P.v.d.A.),120972,0.746525546410284,0.3705932089159018,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,4,0.0466391716015247,0.0195913632274256,1994,1989,0.310403713636309,0.4546436554989378,PvdA,1,1
Second Chamber,1998,Groningen,437263,326957,326428,PartijvandeArbeid(P.v.d.A.),120972,0.746525546410284,0.3705932089159018,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,4,0.0466391716015247,0.0195913632274256,1994,1989,0.310403713636309,0.42202413854637727,PvdA,1,1
Second Chamber,1998,Limburg,860125,587796,586582,PartijvandeArbeid(P.v.d.A.),175277,0.6819729690451969,0.2988107374587014,15654192,0.4944409778543664,0.5055590221456335,15654192,0.44147535688842965,0.4500097481875781,0.05637863647002669,0.05213625845396556,0.24333226524882282,0.30973332893834443,0.31216417940957925,0.10326479961405866,0.031505426789194865,60.8,5,0.0466391716015247,0.0195913632274256,1994,1989,0.24481945235235858,0.3337456531379093,PvdA,1,1
